NOMBDEP;NOMBPROV;NOMBDIST;UBIGEO;BUDGET;SEX_M;AGE_66_120;AREA_URB;AREA_RUR;SUBSIDY;CASES_COVID;UBN_1;UBN_2;UBN_3;UBN_4;UBN_5;UBN_6
MADRE DE DIOS;TAHUAMANU;TAHUAMANU;170303;49984.4;187305;12504;181678;159922;53960;99;33.41;27.43;11.14;4.4299998;2.8699999;1.8
MOQUEGUA;MARISCAL NIETO;MOQUEGUA;180101;1321185.04;3728027;612202;7411555;209545;1621840;9123;26.299999;8.4799995;1.46;1.4299999;0.76999998;1.13
MOQUEGUA;MARISCAL NIETO;CARUMAS;180102;53922;117429;43901;147176;82524;18240;130;81.809998;8.1000004;14.41;20.290001;0.52999997;6.3099999
MOQUEGUA;MARISCAL NIETO;CUCHUMBAYA;180103;160887.6;44837;23617;64858;18342;7600;47;66.129997;10.75;6.4499998;25;0.81;8.6000004
MOQUEGUA;MARISCAL NIETO;SAMEGUA;180104;50000;449317;86961;865529;63571;151240;856;27.42;7.5900002;2.9100001;3.1700001;0.86000001;1.58
MOQUEGUA;MARISCAL NIETO;SAN CRISTOBAL;180105;50000;98259;42951;182002;8398;15960;117;83.610001;8.1300001;22.110001;23.51;0.38;8.1300001
MOQUEGUA;MARISCAL NIETO;TORATA;180106;49999.5;257877;59372;343516;158084;62320;285;41.919998;5.98;12.31;6.75;0.94999999;3.4300001
MOQUEGUA;GENERAL SANCHEZ CERRO;OMATE;180201;140777.63;151135;47307;214074;86126;59280;218;26.530001;9.5699997;17.23;6.3800001;0.27000001;0.090000004
MOQUEGUA;GENERAL SANCHEZ CERRO;CHOJATA;180202;70111.65;35076;13865;32696;35904;3040;33;91.620003;4.6199999;6.3600001;13.01;0.57999998;3.1800001
MOQUEGUA;GENERAL SANCHEZ CERRO;COALAQUE;180203;51600;45146;21641;30029;60471;22800;17;57.439999;13.32;10.18;7.3099999;1.04;5.2199998
MOQUEGUA;GENERAL SANCHEZ CERRO;ICHUÑA;180204;50000;141842;38515;75063;206137;17480;13;84.720001;10.36;22.559999;30.27;0.88;8.2299995
MOQUEGUA;GENERAL SANCHEZ CERRO;LA CAPILLA;180205;49967.43;34501;15334;11293;51907;7600;10;75.239998;17.92;44.299999;55.369999;0;0.98000002
MOQUEGUA;GENERAL SANCHEZ CERRO;LLOQUE;180206;49999.9;30948;8280;49062;7038;2280;13;91.339996;14.96;6.6900001;14.96;0;2.3599999
MOQUEGUA;GENERAL SANCHEZ CERRO;MATALAQUE;180207;47973.93;22362;15115;16151;27849;1520;2;85.040001;7.6900001;11.11;15.38;0.43000001;5.1300001
MOQUEGUA;GENERAL SANCHEZ CERRO;PUQUINA;180208;115751.76;118657;49285;178607;58293;25840;61;68.379997;17.27;25.25;9.29;0.50999999;5.25
MOQUEGUA;GENERAL SANCHEZ CERRO;QUINISTAQUILLAS;180209;139970;25880;10766;30538;19462;6840;6;35.619999;9.0100002;9.4399996;10.73;0;0.43000001
MOQUEGUA;GENERAL SANCHEZ CERRO;UBINAS;180210;50000;86549;35924;94625;75575;9120;29;79.690002;9.1999998;14.94;12.13;0.63999999;6.2600002
MOQUEGUA;GENERAL SANCHEZ CERRO;YUNGA;180211;49942.4;45114;11382;56392;33008;6840;49;97.599998;11.27;34.529999;17.99;0;4.0799999
MOQUEGUA;ILO;ILO;180301;925659.19;3610683;606550;7341668;11332;2754240;4314;11.14;8.5600004;0.090000004;0.57999998;1.1799999;0.68000001
MOQUEGUA;ILO;EL ALGARROBAL;180302;64198.15;214753;10417;422867;2633;21280;47;45.580002;22.26;0.41999999;1.84;0.77999997;0.34999999
MOQUEGUA;ILO;PACOCHA;180303;63161.28;238412;60433;488269;1831;152760;104;1.5;2.5899999;0.47999999;0.14;0.34;0.14
PASCO;PASCO;CHAUPIMARCA;190101;572558.29;1339314;125366;2882392;3108;1241080;1213;6.9000001;15.52;3.49;6.52;1.61;2.0599999
PASCO;PASCO;HUACHON;190102;189109.22;246918;44088;322432;170368;58520;16;43.040001;26.77;5.71;14.78;2.71;5.2800002
PASCO;PASCO;HUARIACA;190103;99916.74;357655;69413;708059;57441;176320;331;30.469999;21.799999;4.04;21.639999;1.41;5.9000001
PASCO;PASCO;HUAYLLAY;190104;129540;378414;40409;677623;98777;177080;375;15.89;26.040001;7.8000002;11.84;1.45;2.3
PASCO;PASCO;NINACACA;190105;166451;207911;41559;317623;114777;84360;36;40.330002;27.969999;9.9200001;20.65;1.0599999;4.4699998
PASCO;PASCO;PALLANCHACRA;190106;50000;98556;20840;77256;122044;25840;17;65.82;27.41;5.0799999;24.870001;1.1799999;8.29
PASCO;PASCO;PAUCARTAMBO;190107;294457.81;593909;123525;825073;354227;216600;204;37.970001;28;6.1900001;19.18;2.2;5.1700001
PASCO;PASCO;SAN FRANCISCO DE ASIS DE YARUSYACAN;190108;140247.9;190280;37872;159891;230109;25840;9;61.220001;20.27;5.8600001;9.5500002;4.02;8.21
PASCO;PASCO;SIMON BOLIVAR;190109;347213.46;596884;71488;1172357;90943;265240;461;14.91;16.629999;18.49;14.5;1.33;2.6600001
PASCO;PASCO;TICLACAYAN;190110;196886.8;172432;31309;127194;234706;75240;68;64.489998;36.18;20.92;28.5;1.54;8.8299999
PASCO;PASCO;TINYAHUARCO;190111;100664.04;325324;33730;643281;8519;130720;180;6.6599998;10.51;2.3099999;3.46;1.41;1.99
PASCO;PASCO;VICCO;190112;73609.8;170383;37645;319468;20032;54720;155;18.860001;22.200001;3.77;10.02;1.9400001;3.6600001
PASCO;PASCO;YANACANCHA;190113;447668.53;1316258;129738;2577029;201571;1186360;970;8.8299999;11.86;3.45;7.5;0.89999998;1.99
PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;190201;395086.8;551287;126538;854320;286380;145160;389;58.369999;24.629999;9.1300001;14.3;1.5599999;7.1199999
PASCO;DANIEL ALCIDES CARRION;CHACAYAN;190202;63209.8;106175;36159;166439;53361;8360;12;81.699997;25.32;10.01;42.919998;3.22;13.35
PASCO;DANIEL ALCIDES CARRION;GOYLLARISQUIZGA;190203;49252.6;79980;14681;143744;23556;9880;12;48.560001;23.24;6.5300002;70.5;2.0899999;3.9200001
PASCO;DANIEL ALCIDES CARRION;PAUCAR;190204;68452.8;81061;32315;133203;41297;9120;10;90.230003;26.99;7.6199999;28.15;1.49;13.74
PASCO;DANIEL ALCIDES CARRION;SAN PEDRO DE PILLAO;190205;68885;72864;19832;120417;27283;5320;10;89.040001;24.700001;4.52;30.610001;0.17;9.5699997
PASCO;DANIEL ALCIDES CARRION;SANTA ANA DE TUSI;190206;200000;1176389;146802;412580;1900320;34200;40;93.139999;72.18;27.52;17.41;7.79;4.5100002
PASCO;DANIEL ALCIDES CARRION;TAPUC;190207;50000;119433;39336;226374;16326;28880;34;82.32;20.709999;3.6600001;17.299999;1.77;11.49
PASCO;DANIEL ALCIDES CARRION;VILCABAMBA;190208;61095;106255;26838;149414;62986;6080;11;77.57;26.43;9.1400003;21.57;1.71;6.4299998
PASCO;OXAPAMPA;OXAPAMPA;190301;240273.63;895808;149682;1238093;565907;685520;304;4.48;15.58;6.1300001;6.5799999;1.49;1.67
PASCO;OXAPAMPA;CHONTABAMBA;190302;159040.61;279033;43520;247535;307765;20520;48;7.23;13.75;6.8800001;7.7199998;1.12;1.75
PASCO;OXAPAMPA;HUANCABAMBA;190303;167115.06;412035;57110;350957;436443;60040;34;15.02;20.379999;28.84;18.16;3.5599999;3.46
PASCO;OXAPAMPA;PALCAZU;190304;187753;435099;40156;193324;635876;102600;201;17.43;28.26;45.740002;26.93;6.2199998;1.71
PASCO;OXAPAMPA;POZUZO;190305;187773.7;260780;36430;145960;365140;42560;5;25.059999;18.969999;38.490002;42.080002;4.6100001;5.6999998
PASCO;OXAPAMPA;PUERTO BERMUDEZ;190306;522495;1010747;63720;663893;1329108;125400;298;51.549999;39.790001;37.41;19.450001;8.3599997;2.6300001
PASCO;OXAPAMPA;VILLA RICA;190307;291830;1001716;139341;1472278;513722;669560;487;10.47;21.42;7.54;17.15;2.1500001;2.0699999
PASCO;OXAPAMPA;CONSTITUCION;190308;220853;817402;54942;870300;719900;177080;223;43.009998;34.98;24.76;28.129999;6.0700002;2.21
PIURA;PIURA;PIURA;200101;4199248.22;7671692;1446297;15500126;658973;4567600;7481;16.99;8.3500004;1.83;1.66;1.1799999;0.55000001
PIURA;PIURA;CASTILLA;200104;2567612.23;8657431;1216944;17801616;141383;2316480;4941;33.82;11.32;2.4200001;2.3599999;1.72;1.1900001
PIURA;PIURA;CATACAOS;200105;768899.98;4289564;575076;8500117;231683;845880;1897;61.73;22.370001;1.8;27.129999;1.98;3.8
PIURA;PIURA;CURA MORI;200107;200000;1091153;140220;2066523;92277;65360;132;93.43;20.84;2.6800001;41.07;1.77;9.2700005
PIURA;PIURA;EL TALLAN;200108;194171.99;318047;39799;592221;34679;37240;37;94.970001;21.280001;2.1800001;45.41;1.77;5.23
PIURA;PIURA;LA ARENA;200109;342636.64;2249199;283812;4135226;343274;242440;379;80.739998;24.42;1.1;41.98;2.4300001;8.04
PIURA;PIURA;LA UNION;200110;348427.98;2361366;295913;4714355;84945;462840;704;68.129997;20.48;2.97;47.34;1.97;6.0999999
PIURA;PIURA;LAS LOMAS;200111;476502.86;1572664;252743;1417783;1686817;123120;281;76.07;6.9899998;48.790001;20.1;2.6199999;5.5999999
PIURA;PIURA;TAMBO GRANDE;200114;1655711.3;6342114;807106;5072225;7365775;734160;876;73.879997;21.16;44.959999;23.52;4.3499999;5.7199998
PIURA;PIURA;VEINTISEIS DE OCTUBRE;200115;861536.68;9170812;1184243;19036904;7796;840560;2976;37.029999;12.3;1.73;2.71;1.52;1.03
PIURA;AYABACA;AYABACA;200201;1313168.42;1618625;351686;551409;2681391;80560;385;84.879997;10.85;19.73;29.59;3.96;4.8000002
PIURA;AYABACA;FRIAS;200202;226004.1;1086666;196253;250527;1898273;14440;41;90.769997;5.8499999;42.209999;26.059999;3.5699999;14.61
PIURA;AYABACA;JILILI;200203;129487;132968;31804;22794;237606;3040;25;88.760002;4.6100001;31.99;12.1;2.45;4.7600002
PIURA;AYABACA;LAGUNAS;200204;199999.3;311177;45694;36686;583714;5320;4;93.099998;21.360001;24.110001;72.629997;4.1500001;18.25
PIURA;AYABACA;MONTERO;200205;99984;338313;86722;109623;548877;25840;41;79.849998;8.1800003;10.16;29.290001;1.98;6.8299999
PIURA;AYABACA;PACAIPAMPA;200206;207500;1149741;163690;145889;2150011;21280;143;90.690002;15.32;33.259998;60.299999;5.79;15.09
PIURA;AYABACA;PAIMAS;200207;318953.8;529144;82384;335287;699013;53960;151;83.330002;8.75;9.0600004;26.16;1.65;9.0600004
PIURA;AYABACA;SAPILLICA;200208;370842.52;574990;80327;109093;1029707;3040;86;93.75;9.4399996;40.099998;68.389999;3.6199999;13.75
PIURA;AYABACA;SICCHEZ;200209;69145.2;88987;34510;89856;83344;4560;3;83.790001;5.27;11.13;2.73;1.37;5.6599998
PIURA;AYABACA;SUYO;200210;200000;623269;103878;374374;836126;29640;148;74.650002;8.1300001;7.0500002;33.200001;3.6400001;3.4400001
PIURA;HUANCABAMBA;HUANCABAMBA;200301;1695719.84;1399254;271629;921874;1985026;114760;283;76.949997;17.6;38.68;25.68;2.76;7.4000001
PIURA;HUANCABAMBA;CANCHAQUE;200302;100000;389339;108829;229233;539167;15200;55;76.209999;8.5500002;40.709999;18.49;3.1099999;7.0599999
PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;200000;579391;107743;57225;1146775;8360;3;94.699997;22.24;42.41;28.83;3.6400001;9.4399996
PIURA;HUANCABAMBA;HUARMACA;200304;1005792.32;1892746;331882;355789;3435111;42560;39;88.449997;23.129999;15.46;27.68;4.4899998;10.24
PIURA;HUANCABAMBA;LALAQUIZ;200305;211984.6;207246;58734;141481;273119;9880;14;90.489998;7.54;15.48;22.700001;2.8299999;10.13
PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;200306;357550.2;456047;99084;243168;687532;17480;58;85.160004;10.53;23.809999;7.1999998;3.21;8.3800001
PIURA;HUANCABAMBA;SONDOR;200307;199996.8;384985;71502;145059;626641;17480;6;88.889999;23.57;31.6;41.040001;1.97;10.05
PIURA;HUANCABAMBA;SONDORILLO;200308;199960.03;506925;89356;34834;1031266;3800;0;96.739998;22.82;48.330002;28.280001;2.55;10.81
PIURA;MORROPON;CHULUCANAS;200401;1082318.69;4385556;791378;6787476;2046124;1112640;1210;56.52;18.709999;1.47;11.78;2.46;5.1599998
PIURA;MORROPON;BUENOS AIRES;200402;228242;514313;120226;837907;174393;111720;26;60.200001;7.8000002;1.7;6.3499999;1.74;6.0300002
PIURA;MORROPON;CHALACO;200403;270635.89;424777;122168;130817;708683;25080;51;86.050003;5.3000002;34.32;17.440001;2.2;6.2399998
PIURA;MORROPON;LA MATANZA;200404;200550;759064;133088;997129;509971;43320;41;78.019997;21.110001;0.67000002;8.6899996;2.5999999;8.04
PIURA;MORROPON;MORROPON;200405;201250;808154;179145;1291857;328343;190000;229;60.110001;8.4300003;3.3599999;6.5900002;1.65;5.8600001
PIURA;MORROPON;SALITRAL;200406;206081.95;467131;97188;659670;256430;60040;30;77.290001;7.0700002;1.78;12.63;1.08;7.6100001
PIURA;MORROPON;SAN JUAN DE BIGOTE;200407;137786;355605;77630;425018;266082;46360;35;79.629997;5.6500001;5.1599998;7.7199998;1.88;12.07
PIURA;MORROPON;SANTA CATALINA DE MOSSA;200408;102281;192451;53735;165314;216886;15960;5;77.919998;2.48;3.96;4.3200002;1.2;4.5999999
PIURA;MORROPON;SANTO DOMINGO;200409;182919;314085;114930;96226;529674;15960;15;83.449997;2.6800001;34.560001;13.21;2.0699999;6.73
PIURA;MORROPON;YAMANGO;200410;211411.83;454615;107789;196225;695275;5320;30;87.050003;8.8900003;11.89;23.110001;5.4499998;8.8900003
PIURA;PAITA;PAITA;200501;852972.06;4909227;470691;10035323;577;1754840;3011;33.509998;14.72;0.63;9.5500002;2.55;1.9299999
PIURA;PAITA;AMOTAPE;200502;51176.45;143678;30953;269338;8662;50160;84;50.529999;10.58;0.25999999;21.690001;1.72;4.0999999
PIURA;PAITA;ARENAL;200503;87796;65138;17208;107524;23676;30400;34;47.889999;9.3000002;1.41;11.55;0.56;1.41
PIURA;PAITA;COLAN;200504;199912;840933;160519;1528162;147238;176320;487;63.75;15.43;3;9.9099998;2.02;4.7399998
PIURA;PAITA;LA HUACA;200505;100000;756147;118134;1386539;104161;140600;293;38.98;14.85;1.6799999;9.4300003;2.23;3.8
PIURA;PAITA;TAMARINDO;200506;248931.02;284308;59356;559031;9469;69160;90;50.130001;10.17;4.2800002;18.34;1.87;5.3499999
PIURA;PAITA;VICHAYAL;200507;218649.45;334415;74943;499891;149309;59280;136;58.57;14.92;12.32;10.93;1.87;5.3099999
PIURA;SULLANA;SULLANA;200601;941310.78;8921948;1380106;17679992;816308;3724000;6049;29.24;16.48;6.3499999;3.9300001;2.4200001;1.5599999
PIURA;SULLANA;BELLAVISTA;200602;200095.54;2025393;324147;4129300;0;779000;1154;32.279999;16.01;1.08;3.04;2.0799999;1.98
PIURA;SULLANA;IGNACIO ESCUDERO;200603;340760.71;1131257;175771;2235233;5767;299440;474;43.150002;12.39;1.9;11.14;1.99;6.5999999
PIURA;SULLANA;LANCONES;200604;390624.93;697563;148606;57114;1286886;9880;90;86.660004;15.51;11.19;47.389999;4.2600002;8.9099998
PIURA;SULLANA;MARCAVELICA;200605;286252.78;1649155;250295;3064206;199394;594320;648;47.380001;9.7700005;10.99;22.540001;2.05;4.4899998
PIURA;SULLANA;MIGUEL CHECA;200606;99970.5;498588;69532;973112;23288;76000;273;63.16;18.23;4.5799999;10.38;1.92;4.6599998
PIURA;SULLANA;QUERECOTILLO;200607;378022.14;1443227;238985;2678631;224569;670320;354;42.349998;11.74;2.3;5.1900001;2.1800001;4.6199999
PIURA;SULLANA;SALITRAL;200608;123139.47;388814;65874;718963;56337;151240;197;41.060001;9.1199999;2.8699999;3.3800001;0.67000002;2
PIURA;TALARA;PARIÑAS;200701;459744.16;5186915;799072;10489220;43979;2275440;1215;17;12.3;2.8699999;10.08;2.1800001;0.94
PIURA;TALARA;EL ALTO;200702;100000;454771;66300;905100;0;254600;150;14.09;7.6500001;0.83999997;4.5799999;1.6799999;0.80000001
PIURA;TALARA;LA BREA;200703;100000;661922;131496;1347388;23212;424840;235;11.86;7.96;2.96;4.3899999;1.29;0.75999999
PIURA;TALARA;LOBITOS;200704;50000;73169;10992;132348;4552;50160;58;11.53;5.3600001;0.80000001;3.22;0.54000002;0.27000001
PIURA;TALARA;LOS ORGANOS;200705;100000;566304;88516;1117947;5553;385320;217;13.79;7.9000001;1.8200001;7.8000002;2.22;0.83999997
PIURA;TALARA;MANCORA;200706;275560.96;675363;84962;1343173;14327;432440;278;21.16;10.44;1.75;4.1999998;3.3;1.16
PIURA;SECHURA;SECHURA;200801;1456365.43;2461796;204428;4861225;133975;811680;587;36.509998;18.76;1.0700001;21.4;2.5;2.28
PIURA;SECHURA;BELLAVISTA DE LA UNION;200802;130701.04;279268;37305;534281;19519;112480;103;43.459999;14.17;0.38999999;11.51;1.17;1.41
PIURA;SECHURA;BERNAL;200803;135281.96;397987;53126;742385;49315;193800;132;55.740002;17.719999;1.0599999;29.559999;1.6900001;2.54
PIURA;SECHURA;CRISTO NOS VALGA;200804;120097.9;229966;25873;306545;166555;20520;25;66.269997;28.24;0.81999999;43.240002;1.1;2.5599999
PIURA;SECHURA;VICE;200805;218000;867738;91244;1754533;44467;308560;125;30.190001;23.66;1.29;28.67;3.1099999;4.5300002
PIURA;SECHURA;RINCONADA LLICUAR;200806;98580.52;172180;28870;346323;577;57760;0;48.48;13.4;0.69999999;23.08;0.93000001;1.63
PUNO;PUNO;PUNO;210101;1861452.66;6733346;991207;13394012;584288;6691040;5512;17.049999;10.26;1.62;6.0100002;0.94999999;1.49
PUNO;PUNO;ACORA;210102;365423.38;1216573;419410;393758;2078742;88920;163;85.980003;11.88;5.9099998;24.82;1.62;9.5699997
PUNO;PUNO;AMANTANI;210103;206831.4;172114;57335;38150;331950;760;47;91.790001;5.73;25.24;10.01;1.63;13.26
PUNO;PUNO;ATUNCOLLA;210104;127883.1;239949;43627;36064;463236;4560;43;89.919998;21.74;3.99;28.02;1.6900001;7.1900001
PUNO;PUNO;CAPACHICA;210105;205518;357387;196125;69175;697125;5320;38;93.150002;7.7199998;7.21;26.389999;1.54;22.65
PUNO;PUNO;CHUCUITO;210106;185690.5;342449;149630;91203;644997;11400;45;78.290001;12.07;3.8800001;14.04;1.53;11.27
PUNO;PUNO;COATA;210107;244989.2;346301;69721;205106;517094;12920;22;92.989998;18.57;2.4200001;7.1300001;2.3800001;16.280001
PUNO;PUNO;HUATA;210108;174613.9;161798;47355;35736;303864;7600;9;93.629997;21.450001;8.2299995;5.8099999;1.77;11.21
PUNO;PUNO;MAÑAZO;210109;100000;257853;60188;288441;259059;72960;14;70.489998;13.33;9.71;22.84;1.42;11.62
PUNO;PUNO;PAUCARCOLLA;210110;154105.93;224630;70711;64681;396419;16720;23;84.239998;19.799999;3.97;22.379999;1.4400001;11.07
PUNO;PUNO;PICHACANI;210111;187177.82;293449;86927;261330;356370;25840;52;83.93;16.469999;14.33;39.959999;1.3099999;12.3
PUNO;PUNO;PLATERIA;210112;267406;381620;148109;54157;721143;3040;23;84.620003;13.77;5.9200001;12.68;2.0899999;7.9699998
PUNO;PUNO;SAN ANTONIO;210113;110475;132314;18745;31571;229329;0;11;96.5;22.58;37.060001;69.129997;1.2;5.5900002
PUNO;PUNO;TIQUILLACA;210114;77885.61;80674;39241;36172;136028;2280;29;86.919998;14.44;9.8100004;31.610001;1.23;14.17
PUNO;PUNO;VILQUE;210115;99970;151514;27409;95491;207209;19760;18;90.260002;17.98;7.9699998;40.299999;1.6799999;8.1499996
PUNO;AZANGARO;AZANGARO;210201;416976.67;1477998;229590;2081165;973835;597360;487;63.57;16.139999;4.73;5.0900002;1.83;7.3499999
PUNO;AZANGARO;ACHAYA;210202;98723;145242;34596;7584;286016;0;19;93.779999;16.52;10.12;48.310001;1.15;7.2800002
PUNO;AZANGARO;ARAPA;210203;121274.33;333778;104403;122271;573229;11400;21;86.660004;10.57;6.0900002;11.37;1.6799999;11.25
PUNO;AZANGARO;ASILLO;210204;367776;682516;155410;373566;1070834;39520;61;84.239998;27.799999;7.21;11.41;2.53;12.71
PUNO;AZANGARO;CAMINACA;210205;124627.74;144406;44049;13506;290994;1520;31;89.459999;16.610001;1.96;11.79;1.52;13.84
PUNO;AZANGARO;CHUPA;210206;230099.34;314040;126634;75731;584969;3800;21;91.889999;15.45;2.51;9.71;1.87;20.4
PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;210207;157922.68;220230;47890;308633;148967;36480;19;78.419998;13.43;10.33;2.8;1.4;12.46
PUNO;AZANGARO;MUÑANI;210208;264367.98;324631;64615;195298;473702;28880;1;91.010002;21.860001;20.139999;10.31;1.45;15.07
PUNO;AZANGARO;POTONI;210209;126096;195926;29815;208807;200393;38760;10;91.440002;16.48;13.96;10.5;2.7;9.8500004
PUNO;AZANGARO;SAMAN;210210;209890.58;487723;137539;45500;955500;760;162;90.43;14.32;3.3499999;4.6100001;1.88;10.13
PUNO;AZANGARO;SAN ANTON;210211;135418.25;331485;72197;344677;364623;57000;32;87.459999;22.24;15.3;8.96;1.5599999;13.12
PUNO;AZANGARO;SAN JOSE;210212;118471.13;221358;64610;195701;284099;15960;10;93.559998;14.64;9.9499998;8.3599997;2.02;13.09
PUNO;AZANGARO;SAN JUAN DE SALINAS;210213;67415.5;137734;39991;16204;278896;1520;9;92.980003;16.219999;1.9;6.7399998;1.23;15.37
PUNO;AZANGARO;SANTIAGO DE PUPUJA;210214;167978.1;212435;81234;16101;441699;4560;12;93.029999;10.14;20.129999;13.68;1.0599999;13
PUNO;AZANGARO;TIRAPATA;210215;68331.48;133515;31690;61199;221001;19760;6;87.029999;14.73;11.93;10.58;1.97;7.0500002
PUNO;CARABAYA;MACUSANI;210301;696543.49;624709;73299;1147910;165590;98800;282;64.050003;12.81;3.21;11.43;2.5;12.97
PUNO;CARABAYA;AJOYANI;210302;116009.5;109034;14878;136681;82719;21280;22;83.82;15.01;19.93;22.389999;2.1099999;12.31
PUNO;CARABAYA;AYAPATA;210303;391842;576708;65522;291186;741514;25080;29;78.129997;15.83;37.700001;18.52;1.3200001;3.53
PUNO;CARABAYA;COASA;210304;324481.65;361142;50640;376245;338155;20520;16;83.849998;18.809999;60.939999;37.689999;1.37;9.9899998
PUNO;CARABAYA;CORANI;210305;184243.63;234755;23653;271734;195666;4560;6;93.910004;23.48;19.74;38.220001;2.6400001;10.56
PUNO;CARABAYA;CRUCERO;210306;341876.95;491103;64970;759755;235445;73720;21;73.989998;15.36;15.22;6.9499998;2.45;8.9200001
PUNO;CARABAYA;ITUATA;210307;201718;485517;49751;75515;751485;6840;43;92.279999;10.47;50.810001;38.619999;1.24;5.8699999
PUNO;CARABAYA;OLLACHEA;210308;188213.5;317275;36314;252088;372912;41040;33;67;18.6;20.540001;14.82;5.4899998;5.25
PUNO;CARABAYA;SAN GABAN;210309;204624.18;410445;26874;159914;559586;5320;50;82.589996;42.32;53.73;54.59;5.46;1.62
PUNO;CARABAYA;USICAYOS;210310;370088;520762;53975;385157;587843;18240;4;98.160004;30.77;25.370001;33.639999;2.9100001;6.2800002
PUNO;CHUCUITO;JULI;210401;866200.1;943720;257011;798330;1167670;249280;257;69.989998;10.31;5.5799999;11.92;2.01;9.8199997
PUNO;CHUCUITO;DESAGUADERO;210402;421886.08;651733;105758;765276;532124;528960;204;61.139999;13.29;10.38;35.779999;2.1199999;5.6500001
PUNO;CHUCUITO;HUACULLANI;210403;335668;486826;99488;247811;684589;6080;21;93.690002;16.51;20.73;15.7;4.1599998;8.46
PUNO;CHUCUITO;KELLUYO;210404;176294;374088;87961;79671;652429;9880;25;93.550003;12.66;4.2600002;29.16;2.3900001;4.0799999
PUNO;CHUCUITO;PISACOMA;210405;257317.2;431723;65921;116070;706630;15200;21;95.690002;31.75;37.139999;32.150002;2.76;1.72
PUNO;CHUCUITO;POMATA;210406;423764.96;657817;229114;267030;1091070;21280;80;77.690002;11.62;1.85;23.959999;1.27;14.81
PUNO;CHUCUITO;ZEPITA;210407;308326.01;852210;232338;220610;1481890;43320;72;87.25;15.21;2.5699999;36.360001;1.73;10.54
PUNO;EL COLLAO;ILAVE;210501;553618.64;2318198;541700;2126621;2595979;1288960;456;68.029999;12.84;2.99;18.5;2.1099999;8.8599997
PUNO;EL COLLAO;CAPAZO;210502;80922.5;61837;15703;10938;110462;760;0;90.860001;10.86;13.45;16.030001;0.69;2.24
PUNO;EL COLLAO;PILCUYO;210503;305646.5;556748;269548;140351;1007149;11400;26;80.739998;8.3199997;0.81;10.29;1.29;13.79
PUNO;EL COLLAO;SANTA ROSA;210504;182340;177914;52302;110668;252632;62320;59;85.190002;11.5;24.530001;37.869999;1.09;6.8899999
PUNO;EL COLLAO;CONDURIRI;210505;109745.5;138412;36932;65199;208701;6080;1;92.139999;11.47;19.49;40.619999;1.39;10.97
PUNO;HUANCANE;HUANCANE;210601;538007.21;907845;334802;774360;1139240;153520;332;74.910004;12.97;2.71;28.709999;1.14;10.33
PUNO;HUANCANE;COJATA;210602;114971.43;192998;33394;138552;244748;19000;41;77.610001;9.8199997;18.889999;25.07;1.85;6.1100001
PUNO;HUANCANE;HUATASANI;210603;99945.87;157566;41285;140866;178934;6840;15;90.529999;18.280001;4.0500002;15.29;2.6700001;11.25
PUNO;HUANCANE;INCHUPALLA;210604;55203.25;130869;43035;15244;256656;3040;4;92.059998;16.68;2.5;14.18;0.70999998;11.15
PUNO;HUANCANE;PUSI;210605;143774;239920;79247;79662;421338;7600;17;91.220001;10.62;2.4300001;8.04;1.99;14.84
PUNO;HUANCANE;ROSASPATA;210606;108359;201325;86608;45430;369770;1520;14;91.239998;10.84;5.1300001;18.67;2.3099999;11.07
PUNO;HUANCANE;TARACO;210607;318857;653514;188037;180466;1173234;13680;72;79.330002;14.68;1.14;4.3200002;1.74;12.55
PUNO;HUANCANE;VILQUE CHICO;210608;146201.5;357503;203280;86498;650702;6080;62;87.5;8.2600002;5.8899999;32.09;2.8099999;15.82
PUNO;LAMPA;LAMPA;210701;255672.5;557597;140747;572265;599335;81320;324;73.669998;15.52;10.24;20;1.17;3.4200001
PUNO;LAMPA;CABANILLA;210702;172458;263151;63846;115398;452102;56240;42;78.089996;13.28;9.1099997;12.23;0.95999998;9.1099997
PUNO;LAMPA;CALAPUJA;210703;98851.3;80221;19516;51540;119360;6080;9;89.330002;16.35;2.5799999;23.92;0.51999998;7.0599999
PUNO;LAMPA;NICASIO;210704;133741;120564;30950;55968;198532;0;14;94.599998;17.4;5.29;9.25;1.4299999;8.4799995
PUNO;LAMPA;OCUVIRI;210705;49999.47;91653;17684;69010;121090;12920;18;78.349998;14.94;26.959999;13.54;1.65;4.0500002
PUNO;LAMPA;PALCA;210706;84511.11;92854;17363;67295;123805;3800;19;91.650002;22.85;39.560001;14.25;4.1799998;2.21
PUNO;LAMPA;PARATIA;210707;168151.7;142450;21891;96836;188064;4560;17;86.110001;10.87;40.48;28.25;3.02;4.1300001
PUNO;LAMPA;PUCARA;210708;126547.5;263604;76687;229737;337163;45600;19;85.790001;12.28;9.9300003;12.85;2.1600001;4.9400001
PUNO;LAMPA;SANTA LUCIA;210709;199995.91;333774;66323;558087;169313;176320;91;49.639999;12.06;10.56;5.8699999;1.71;6.75
PUNO;LAMPA;VILAVILA;210710;79528.58;64518;8847;48551;81349;4560;6;85.540001;26.07;31.610001;15;0;2.3199999
